5783;1583;1583;1566
399;119;119;118
684;146;146;144
73;41;41;41
291;56;56;55
425;191;191;188
235;139;139;138
3148;1365;1365;1354
160;66;66;66
521;103;103;100
625;114;114;114
191;60;60;59
695;279;279;276
863;236;236;231
122;48;48;47
49;18;18;18
242;48;48;48
199;67;67;64
124;68;68;67
930;25;25;25
98;38;38;36
156;65;65;61
9478;3838;3835;3805
667;258;258;254
292;105;105;103
91;32;32;32
1128;337;337;334
881;325;325;325
383;109;109;109
323;126;126;125
29;15;15;15
323;134;134;133
423;130;130;127
853;413;413;410
493;247;247;245
157;77;77;77
112;40;40;40
95;48;48;48
128;60;60;60
180;78;78;78
202;101;101;101
675;355;355;348
190;53;53;50
104;54;54;54
472;154;154;152
272;134;134;134
253;120;120;120
230;73;73;73
208;78;78;78
438;163;163;159
383;117;117;116
276;87;87;87
427;182;182;182
143;86;86;83
171;97;97;96
227;112;112;112
1273;530;530;524
231;49;49;46
1130;493;493;489
332;143;143;140
378;165;165;164
243;124;124;124
500;224;224;221
92;30;30;30
649;257;257;256
94;21;21;21
464;223;223;220
297;71;71;70
156;72;72;72
160;85;85;85
737;285;285;282
401;126;126;125
135;50;50;50
514;203;203;203
207;92;92;92
72;32;32;32
178;57;57;56
58;30;30;30
156;74;74;73
487;170;170;169
337;118;118;118
369;118;118;116
132;69;69;69
162;87;87;87
1556;459;459;457
308;86;86;85
548;270;270;269
386;182;182;181
107;40;40;40
1011;392;392;391
14974;6971;6969;6934
949;489;489;486
140;71;71;69
967;480;480;473
8176;4115;4115;4098
366;175;175;175
294;169;169;169
111;53;53;53
521;276;276;276
168;99;99;99
271;196;196;196
175;88;88;86
703;366;366;363
1813;923;921;915
2291;1232;1232;1221
440;222;222;222
531;310;310;308
474;226;226;226
335;178;178;174
968;506;506;504
439;210;210;209
286;155;155;154
784;404;402;398
457;240;240;240
176;100;100;98
372;129;129;128
384;204;204;203
139;68;68;68
253;145;145;144
4284;2293;2288;2277
203;110;110;107
180;77;77;77
312;184;184;182
551;338;337;337
1264;731;731;726
170;88;88;88
738;369;369;360
121;60;60;60
341;214;214;213
5835;3026;3020;2995
447;247;247;247
94;37;37;37
560;305;305;305
300;183;183;181
91;54;54;54
535;262;262;260
547;312;312;306
484;279;279;279
259;164;164;164
432;242;242;241
424;285;285;283
405;217;217;216
882;410;410;403
745;430;430;428
1022;582;582;579
889;385;385;384
980;488;488;485
924;475;475;471
364;141;141;141
515;267;267;267
1051;531;531;531
120;68;68;68
4914;2336;2336;2319
709;327;325;320
68389;37917;37910;37736
2725;1279;1279;1273
9241;4796;4796;4770
193;134;134;134
1995;984;984;979
796;432;432;424
1645;878;878;875
1077;562;562;558
1298;710;710;709
558;290;290;290
1129;677;676;673
653;375;375;372
676;396;395;392
927;433;433;432
740;361;361;361
502;278;278;276
1456;892;892;888
1491;669;669;663
1272;784;784;781
1645;845;843;836
429;258;258;255
1138;593;593;591
829;512;512;508
1221;672;672;671
1403;701;701;696
638;347;347;345
693;417;417;406
273;141;141;141
740;438;438;434
915;602;602;599
837;492;492;491
1296;630;630;623
697;391;391;390
1100;672;672;671
4902;2670;2670;2666
1017;474;474;472
2426;1601;1600;1588
2667;1641;1641;1635
1545;945;945;941
685;428;428;425
539;255;255;254
2154;1211;1211;1207
804;475;475;470
1120;622;619;616
3241;1449;1449;1439
3377;1975;1975;1964
3517;1520;1520;1515
1659;961;961;955
3008;1721;1721;1703
277;164;164;163
3052;1493;1493;1486
2341;1293;1291;1283
163;78;78;76
172;80;80;78
230;112;112;110
706;411;411;404
495;247;247;247
34275;17330;17327;17227
419;253;253;253
131;82;82;82
301;137;137;136
1089;543;543;543
832;433;433;429
109;60;60;59
450;214;214;209
191;99;99;97
330;148;148;147
11895;5624;5624;5598
571;271;271;270
258;159;159;159
1530;881;881;877
106;67;67;67
208;126;126;124
178;72;72;72
103;51;51;51
90;66;66;65
231;129;129;127
792;396;396;393
1538;1014;1014;1007
642;294;294;293
1159;578;578;570
707;270;270;267
148;88;88;88
155;85;85;85
150;82;82;82
6161;2609;2609;2593
217;104;104;104
154;102;102;102
430;218;218;215
1315;824;824;820
122;77;77;76
583;358;358;354
131;75;75;74
1429;828;828;820
6153;3207;3201;3182
85;51;51;51
236;150;150;149
27;5;5;5
2705;1606;1606;1596
180;92;92;92
576;254;254;252
269;172;172;169
163;70;70;69
37;22;22;22
2093;1066;1065;1062
259;141;141;141
1890;1012;1012;1004
412;256;256;255
253;154;154;154
522;312;312;310
751;374;374;370
940;522;520;515
89;52;52;52
601;315;315;315
1124;529;529;526
430;219;219;217
4171;2529;2528;2515
268;147;147;143
822;480;480;478
58;28;28;28
151;70;70;68
471;233;233;229
294;175;175;174
95;59;59;59
352;228;228;226
145;92;92;92
1049;561;561;558
1314;733;733;729
289;168;168;167
69;35;35;35
290;158;158;155
2279;1204;1204;1197
445;248;248;248
69;37;37;37
25590;11972;11963;11910
277;123;123;122
261;133;133;132
566;331;331;329
220;98;98;98
644;372;372;371
100;61;61;61
321;164;164;161
101;55;55;55
183;103;103;103
329;54;54;54
292;184;184;184
211;77;77;77
573;310;310;308
396;194;194;194
779;298;298;298
3183;1303;1303;1293
342;181;181;179
200;115;115;115
945;483;483;483
839;424;424;421
408;236;236;235
405;220;220;220
438;174;174;172
81;46;46;46
316;198;198;197
347;190;190;190
67;41;41;40
424;182;182;181
846;516;516;514
84;47;47;45
655;382;382;380
210;106;106;105
371;194;194;194
541;219;219;217
85;25;25;25
946;494;494;493
176;97;97;97
70;42;42;42
805;385;385;382
274;130;130;130
581;266;266;266
869;456;456;455
434;233;233;230
437;140;140;140
697;248;248;244
60;35;35;35
72;31;31;31
44;20;20;20
252;126;126;125
425;195;195;195
302;164;164;162
456;200;200;199
201;124;124;123
1105;458;458;456
713;285;285;283
113;64;64;63
116;50;50;50
618;347;347;343
207;116;116;115
